,track_name,artist,duration,popularity,release_date,mp3,track_id,artist_id
111,Neon Moon - with Kacey Musgraves,Brooks & Dunn,278200,70,2019-04-05,https://p.scdn.co/mp3-preview/3373a036423afcd8d318d58f8b8911fd84ba0e02?cid=80aa7a928c4541428fab1590b72d13b5,3lVPtkNFoIyPPGVdNri4VH,0XKOBt59crntr7HQXXO8Yz
112,Neon Moon,Brooks & Dunn,263760,67,2009-09-08,https://p.scdn.co/mp3-preview/96dc457909faa3cf681f7439911a041e7c722643?cid=80aa7a928c4541428fab1590b72d13b5,3EUl8M6SzxZl03NPkB8mUd,0XKOBt59crntr7HQXXO8Yz
113,My Maria,Brooks & Dunn,208106,66,2009-09-08,https://p.scdn.co/mp3-preview/299fb27c8d7bc5fbf78476cee69496de772d8399?cid=80aa7a928c4541428fab1590b72d13b5,09qzRI951OVkXGCc33gzcT,0XKOBt59crntr7HQXXO8Yz
114,Boot Scootin' Boogie,Brooks & Dunn,198226,65,2009-09-08,https://p.scdn.co/mp3-preview/45be19d05b83514c432670c16b4c147f8c008b9f?cid=80aa7a928c4541428fab1590b72d13b5,7Fq9RwQxSn3kW85PrDUf0M,0XKOBt59crntr7HQXXO8Yz
115,Red Dirt Road,Brooks & Dunn,260360,55,2003-07-15,https://p.scdn.co/mp3-preview/54324316bae191946db2af96e2dfd7a7bf651604?cid=80aa7a928c4541428fab1590b72d13b5,3EZzghqykkfOB0Z8d0kTSt,0XKOBt59crntr7HQXXO8Yz
116,Brand New Man,Brooks & Dunn,179573,62,2009-09-08,https://p.scdn.co/mp3-preview/c50e3cffbdcd45a5acfe7c17e3d75278ee2131b9?cid=80aa7a928c4541428fab1590b72d13b5,75QTZG8XFYKb0HQIwgCzNE,0XKOBt59crntr7HQXXO8Yz
117,Ain't Nothing 'Bout You - with Brett Young,Brooks & Dunn,241093,61,2019-04-05,https://p.scdn.co/mp3-preview/3575c5b9ad2a5a39e23ae3d1427fa871ba8cb62a?cid=80aa7a928c4541428fab1590b72d13b5,2BPiamp7M8ARGtxjNyTZWf,0XKOBt59crntr7HQXXO8Yz
118,My Maria - with Thomas Rhett,Brooks & Dunn,209946,61,2019-04-05,https://p.scdn.co/mp3-preview/5cf162eab34dc5aee6f590bf74fb92caedc9236a?cid=80aa7a928c4541428fab1590b72d13b5,64vkacv9XtTjAQSosbUbW2,0XKOBt59crntr7HQXXO8Yz
119,Believe - with Kane Brown,Brooks & Dunn,311200,59,2019-04-05,https://p.scdn.co/mp3-preview/f9ed983c444e64bcf1b6891aa065ce5e85d42b56?cid=80aa7a928c4541428fab1590b72d13b5,5qOCmP9qU3AmeCIZ4hjimg,0XKOBt59crntr7HQXXO8Yz
120,Careless Whisper,George Michael,300106,73,1998-11-09,https://p.scdn.co/mp3-preview/75d3d091213d60d9f3ed2c0698b846177076b0d0?cid=80aa7a928c4541428fab1590b72d13b5,4jDmJ51x1o9NZB5Nxxc7gY,19ra5tSw0tWufvUp8GotLo
121,Faith - Remastered,George Michael,193200,73,1987-10-30,https://p.scdn.co/mp3-preview/ad227db8dedb8bbe85768d81a804db1d6e537967?cid=80aa7a928c4541428fab1590b72d13b5,0HEmnAUT8PHznIAAmVXqFJ,19ra5tSw0tWufvUp8GotLo
122,Freedom! '90 - Remastered,George Michael,390861,67,2017-10-20,https://p.scdn.co/mp3-preview/412a31c96267ab9b92c3903a0662ace4111ea70a?cid=80aa7a928c4541428fab1590b72d13b5,3tyTt5pEWblt96j1HsXiV5,19ra5tSw0tWufvUp8GotLo
123,I Knew You Were Waiting (For Me),George Michael,238000,58,1998-11-09,https://p.scdn.co/mp3-preview/3ab6f512693d075d8ebd3b705869ac941b882669?cid=80aa7a928c4541428fab1590b72d13b5,2XgDgIsVUOt9Lov5G4Wruy,19ra5tSw0tWufvUp8GotLo
124,Father Figure - Remastered,George Michael,336666,62,1987-10-30,https://p.scdn.co/mp3-preview/917d135da8180366683c43b118fe6d521fca71e5?cid=80aa7a928c4541428fab1590b72d13b5,0L0T4tMAaGqLgIVj1MOj9t,19ra5tSw0tWufvUp8GotLo
125,"Fastlove, Pt. 1",George Michael,324666,61,1996-05-13,https://p.scdn.co/mp3-preview/6cd1d2fcae7a5f915c6bc501db2aca4792ce57fd?cid=80aa7a928c4541428fab1590b72d13b5,6SaeXxdt0Id6ZzmX0ZGTQK,19ra5tSw0tWufvUp8GotLo
126,Don't Let the Sun Go Down on Me,George Michael,346960,59,1998-11-09,https://p.scdn.co/mp3-preview/5b030d6dd95a91096f8d5bbe84a9eef1af25a3ee?cid=80aa7a928c4541428fab1590b72d13b5,0q90594hk25yo0xZmBTqCd,19ra5tSw0tWufvUp8GotLo
127,Don't Let The Sun Go Down On Me - Live At Wembley Arena / 1991,Elton John,347466,51,1993-11-22,,2KZJJ1rhRVmXM4lwW4OLo9,3PhoLpVuITZKcymswpck5b
128,As,George Michael,282040,58,1998-11-09,https://p.scdn.co/mp3-preview/95c06ba496d989d266f9d1aef392e2127f134133?cid=80aa7a928c4541428fab1590b72d13b5,7r3KzVwHtr2iMZtqJvFn9A,19ra5tSw0tWufvUp8GotLo
129,Jesus to a Child,George Michael,411146,57,1996-05-13,https://p.scdn.co/mp3-preview/64eeb2ce8fe9278151e8014e41ae995b718db5b4?cid=80aa7a928c4541428fab1590b72d13b5,2SzCxX6M6vDwdEwnHDiTaY,19ra5tSw0tWufvUp8GotLo
130,The River,Jordan Feliz,195506,57,2015-10-02,,1mSMwIW4ZK6DVl499FvDPv,0TgNiaeQaWssaH9aWjbqnA
131,Changed,Jordan Feliz,192986,54,2018-03-23,,4atgiEFQzhuk5P7qYUGymo,0TgNiaeQaWssaH9aWjbqnA
132,Beloved,Jordan Feliz,240453,54,2015-10-02,,6ZUdUi3qBZlqWIr1gPRwLC,0TgNiaeQaWssaH9aWjbqnA
133,Witness,Jordan Feliz,216786,53,2018-03-23,,4CSi3MOjMoBP8iSjAYMvNp,0TgNiaeQaWssaH9aWjbqnA
134,Gotta Live,Tedashii,227992,52,2018-05-23,https://p.scdn.co/mp3-preview/2fbddbc693a91fbcf746f65ffa0de1e7832653a4?cid=80aa7a928c4541428fab1590b72d13b5,0BYnII68HNa5VjeQru6Zrf,4c6lhwoOrmgNWvl0GxHlW1
135,Never Too Far Gone,Jordan Feliz,191426,50,2016-04-22,,3F6bUrxcmguP9Z5TJtA5DO,0TgNiaeQaWssaH9aWjbqnA
136,Count That High,Jordan Feliz,179413,43,2018-03-23,,4JUN9BL5dbxf6TDeNCP31w,0TgNiaeQaWssaH9aWjbqnA
137,If I Ain't Got You,Jordan Feliz,229146,43,2017-03-17,,15uaPyVypL83HLx4YdOcNN,0TgNiaeQaWssaH9aWjbqnA
138,Faith,Jordan Feliz,222626,42,2018-03-23,,6CYgi7bBdZfjcrTbXUDRwI,0TgNiaeQaWssaH9aWjbqnA
139,Best Of Me,Jordan Feliz,204920,41,2016-04-22,,6IL6dVjsc0qNIIGG1n86iE,0TgNiaeQaWssaH9aWjbqnA
140,Last Shot,Kip Moore,228480,67,2017-09-08,,6viHvc13l9A6Ua6xugpeX6,2hJPr4lk7Q8SSvCVBl9fWM
141,Somethin' 'Bout A Truck,Kip Moore,213826,66,2012-01-01,,6Ymvlzom4TQeoKqAWsZRD8,2hJPr4lk7Q8SSvCVBl9fWM
142,More Girls Like You,Kip Moore,154706,63,2017-09-08,,73WWkaWkIRSP3MYGZ14aY4,2hJPr4lk7Q8SSvCVBl9fWM
143,Hey Pretty Girl,Kip Moore,215920,60,2012-01-01,,75p6fgACKYIyIhsoG411SZ,2hJPr4lk7Q8SSvCVBl9fWM
144,The Bull,Kip Moore,189160,58,2017-09-08,,6mBlft6IhCJwPNKhnbb0wK,2hJPr4lk7Q8SSvCVBl9fWM
145,Beer Money,Kip Moore,218146,56,2012-01-01,,61voPX1C71rhwynuLQyajo,2hJPr4lk7Q8SSvCVBl9fWM
146,That Was Us,Kip Moore,239360,53,2015-08-21,,40Cck5doYRRMAbFirn7VoH,2hJPr4lk7Q8SSvCVBl9fWM
147,I'm To Blame,Kip Moore,136013,53,2015-08-21,,15bIuGUsLwF0gxI48HKoEd,2hJPr4lk7Q8SSvCVBl9fWM
148,Wild Ones,Kip Moore,201920,52,2015-08-21,,59iOzvbFUg6dab7qLYj0M3,2hJPr4lk7Q8SSvCVBl9fWM
149,Running For You,Kip Moore,212720,52,2015-08-21,,1xT8auZdc8Rksi7RSGZoax,2hJPr4lk7Q8SSvCVBl9fWM
150,Alive,Pearl Jam,340907,75,1991-08-27,https://p.scdn.co/mp3-preview/628f678adab15d9b2b8a144e4bdffd5b2c493436?cid=80aa7a928c4541428fab1590b72d13b5,1L94M3KIu7QluZe63g64rv,1w5Kfo2jwwIPruYS2UWh56
151,Even Flow,Pearl Jam,292580,74,1991-08-27,https://p.scdn.co/mp3-preview/c3ea42310a641fd8febd51dc93c06f8f0876dfea?cid=80aa7a928c4541428fab1590b72d13b5,6QewNVIDKdSl8Y3ycuHIei,1w5Kfo2jwwIPruYS2UWh56
152,Black,Pearl Jam,342653,73,1991-08-27,https://p.scdn.co/mp3-preview/c6773a34d5fae11fb1c2b85b9c5efdac2aa693ec?cid=80aa7a928c4541428fab1590b72d13b5,5Xak5fmy089t0FYmh3VJiY,1w5Kfo2jwwIPruYS2UWh56
153,Jeremy,Pearl Jam,318226,72,1991-08-27,https://p.scdn.co/mp3-preview/c5742cc09643dc0704b397d938b425c575f89b57?cid=80aa7a928c4541428fab1590b72d13b5,62nQ8UZVqR2RMvkJHkcO2o,1w5Kfo2jwwIPruYS2UWh56
154,Last Kiss,Pearl Jam,195466,69,1999,https://p.scdn.co/mp3-preview/98609a653d88baf961226faf9555e60b0ad94616?cid=80aa7a928c4541428fab1590b72d13b5,0QnONzv3TvHAWk294h6DaQ,1w5Kfo2jwwIPruYS2UWh56
155,Yellow Ledbetter,Pearl Jam,303586,68,1991,https://p.scdn.co/mp3-preview/2dda4a4e4664a5dab9db3b2a8b89e37ac923b2b1?cid=80aa7a928c4541428fab1590b72d13b5,3bE5slaVEfaDreqARl6k4M,1w5Kfo2jwwIPruYS2UWh56
156,Just Breathe,Pearl Jam,215853,67,2009-09-19,,6i81qFkru6Kj1IEsB7KNp2,1w5Kfo2jwwIPruYS2UWh56
157,Better Man - Remastered,Pearl Jam,268586,67,1994-11-22,https://p.scdn.co/mp3-preview/58210f3687c253cc304fd276d20780638221606b?cid=80aa7a928c4541428fab1590b72d13b5,2B98ljvzqpCVgt5reTHq28,1w5Kfo2jwwIPruYS2UWh56
158,Daughter (Remastered),Pearl Jam,234333,66,1993-10-19,https://p.scdn.co/mp3-preview/1528fb614346927a25100d1f95ade1c7b0260bf3?cid=80aa7a928c4541428fab1590b72d13b5,53eJFr4Mfbw5PXJ01K6cFw,1w5Kfo2jwwIPruYS2UWh56
159,Sirens,Pearl Jam,340320,62,2013-01-01,,1cAMXz9mnvrqyQLSG4KeeE,1w5Kfo2jwwIPruYS2UWh56
160,Jenny of Oldstones (Game of Thrones),Florence + The Machine,188638,77,2019-04-22,,1u0THw5xaGd7sYzJEh48Lt,1moxjboGR7GNWYIMWsRjgG
161,Dog Days Are Over,Florence + The Machine,251840,69,2009,,1YLJVmuzeM2YSUkCCaTNUB,1moxjboGR7GNWYIMWsRjgG
162,You've Got The Love,Florence + The Machine,168666,62,2009,,6u9RqxALwkjJ1ukB1y8vuP,1moxjboGR7GNWYIMWsRjgG
163,Hunger,Florence + The Machine,214666,69,2018-06-29,,6Ju28M6P8Y8sLjBgWjyUUD,1moxjboGR7GNWYIMWsRjgG
164,Moderation,Florence + The Machine,188615,68,2019-01-24,,6V0PPYLaQ5fCAPftwIgpuN,1moxjboGR7GNWYIMWsRjgG
165,Shake It Out,Florence + The Machine,277720,64,2011-01-01,,4lY95OMGb9WxP6IYut64ir,1moxjboGR7GNWYIMWsRjgG
166,Sky Full Of Song,Florence + The Machine,226160,64,2018-06-29,,64fzn2ewOdSH57wrxTPGov,1moxjboGR7GNWYIMWsRjgG
167,Spectrum (Say My Name) - Calvin Harris Remix,Florence + The Machine,218190,52,2012-01-01,,1c478uMN61yF2JOXXEtsdw,1moxjboGR7GNWYIMWsRjgG
168,Big God,Florence + The Machine,241760,63,2018-06-29,,1NcXkWB3UwXfMt8izByICb,1moxjboGR7GNWYIMWsRjgG
169,Stand By Me,Florence + The Machine,245780,62,2016-08-12,,5XSU59wtE5CRCAEyHmmGy4,1moxjboGR7GNWYIMWsRjgG
170,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,280000,73,1992-08-25,https://p.scdn.co/mp3-preview/6db51a706aa23e959e1f3ee27f26848ec81ff812?cid=80aa7a928c4541428fab1590b72d13b5,612VcBshQcy4mpB2utGc3H,6PAt558ZEZl0DmdXlnjMgD
171,Wonderful Tonight,Eric Clapton,225026,71,1977-11-01,,6zC0mpGYwbNTpk9SKwh08f,6PAt558ZEZl0DmdXlnjMgD
172,Cocaine,Eric Clapton,221640,67,1977-11-01,,3ykSdTGmYPFl8pDBXer1zG,6PAt558ZEZl0DmdXlnjMgD
173,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Eric Clapton,289026,68,1992-08-25,https://p.scdn.co/mp3-preview/0caedebc3408c21a1aaa59d0b9c2479d0ddb8b89?cid=80aa7a928c4541428fab1590b72d13b5,3BEZCNZSmVv30vsMNSOCri,6PAt558ZEZl0DmdXlnjMgD
174,Change the World,Eric Clapton,234866,65,1999-10-12,https://p.scdn.co/mp3-preview/b20746a1d6e1021339915ad62665280402869263?cid=80aa7a928c4541428fab1590b72d13b5,6BQNJ0JFKh8sWjQLI6Zudi,6PAt558ZEZl0DmdXlnjMgD
175,I Shot The Sheriff,Eric Clapton,263746,62,1974-07-01,,0UOxp1BpnD8uPQMKU4wKjz,6PAt558ZEZl0DmdXlnjMgD
176,Riding With The King,Eric Clapton,264240,60,2000-06-13,https://p.scdn.co/mp3-preview/ba8e03f3cfc7e4f835e0f762dd5fd9d757afcf95?cid=80aa7a928c4541428fab1590b72d13b5,618hiI74zBL8UVgAvfmkLj,6PAt558ZEZl0DmdXlnjMgD
177,Let It Rain,Eric Clapton,301266,59,1970-08-01,,7DiaNCPgH5dJ1cJ925jTAA,6PAt558ZEZl0DmdXlnjMgD
178,Lay Down Sally,Eric Clapton,236093,59,1977-11-01,,6io0LJIP9ntX35hTfaxwQG,6PAt558ZEZl0DmdXlnjMgD
179,My Father's Eyes,Eric Clapton,323440,51,1998-03-10,https://p.scdn.co/mp3-preview/6db0767d5fe4f24a3575635c29b6b576c55b96f1?cid=80aa7a928c4541428fab1590b72d13b5,7zXqmgoZNRHNFgFAOoxhx6,6PAt558ZEZl0DmdXlnjMgD
180,Breathe,Faith Hill,250546,63,1999-11-09,https://p.scdn.co/mp3-preview/0b2cda61cb73c04084ff8f669dac6601480b0d24?cid=80aa7a928c4541428fab1590b72d13b5,3y4LxiYMgDl4RethdzpmNe,25NQNriVT2YbSW80ILRWJa
181,This Kiss,Faith Hill,193979,61,1998-04-10,https://p.scdn.co/mp3-preview/a58d416f6e969830e4db865fb604450508fa62c2?cid=80aa7a928c4541428fab1590b72d13b5,5EYWGM3Ns3iYew8ws0FatB,25NQNriVT2YbSW80ILRWJa
182,The Rest of Our Life,Tim McGraw,225360,62,2017-11-17,https://p.scdn.co/mp3-preview/e468f42357ae4b03cad36c1de64f2ae407f1d27a?cid=80aa7a928c4541428fab1590b72d13b5,19P6cJstaoQJHtHW3HOGcg,6roFdX1y5BYSbp60OTJWMd
183,The Way You Love Me,Faith Hill,186066,56,1999-11-09,https://p.scdn.co/mp3-preview/d5199c99b4ebe9490bde1163f61bb8c300a922fd?cid=80aa7a928c4541428fab1590b72d13b5,6vgN6KGstss0GnBbKlMNK9,25NQNriVT2YbSW80ILRWJa
184,Speak to a Girl,Tim McGraw,232160,55,2017-11-17,https://p.scdn.co/mp3-preview/fd1989334925091c3ca9ff9b7d9fc3a488d317c9?cid=80aa7a928c4541428fab1590b72d13b5,421ebjYqaIXEG2KloTbXlH,6roFdX1y5BYSbp60OTJWMd
185,There You'll Be - Remastered Version,Faith Hill,220840,54,2007,https://p.scdn.co/mp3-preview/444d9999e74b5f212952372208412be2f1e09384?cid=80aa7a928c4541428fab1590b72d13b5,1s2khOWzC99udpUaPICLJI,25NQNriVT2YbSW80ILRWJa
186,It Matters to Me,Faith Hill,197666,52,1995-08-18,https://p.scdn.co/mp3-preview/967718c12d9192c3c13eb8321bde61e475064e38?cid=80aa7a928c4541428fab1590b72d13b5,3rXdABev6vQtBCElztIl7m,25NQNriVT2YbSW80ILRWJa
187,Wild One,Faith Hill,165013,52,1993-01-01,https://p.scdn.co/mp3-preview/46c8b1263aec7dae7a8d26c269d8943fc8791083?cid=80aa7a928c4541428fab1590b72d13b5,0qrst0xZAZ0NtMtuUcEq0f,25NQNriVT2YbSW80ILRWJa
188,All My Ex's Live In Texas - Live,George Strait,208160,50,2014-09-16,,61FfiL8hYFXh5qe7tuBsar,5vngPClqofybhPERIqQMYd
189,Mississippi Girl,Faith Hill,232706,49,2005-08-02,https://p.scdn.co/mp3-preview/56bac6b3dd1ab33722d912261542057df16e15c4?cid=80aa7a928c4541428fab1590b72d13b5,79YeQbd1p7MsuT7wHQLRYY,25NQNriVT2YbSW80ILRWJa
190,The Call Of The Wild (feat. Myles Kennedy & The Conspirators),Slash,239066,46,2018-09-21,https://p.scdn.co/mp3-preview/8e9d5f9448bc0047352d17a2ca3bdc1ed41b86cd?cid=80aa7a928c4541428fab1590b72d13b5,3gMrOhg0iORWLrGjpHoMPt,4Cqia9vrAbm7ANXbJGXsTE
191,Please Me,Cardi B,200889,87,2019-02-15,https://p.scdn.co/mp3-preview/a25d43f3262e07622ba8876b10d7a56d069eea05?cid=80aa7a928c4541428fab1590b72d13b5,0PG9fbaaHFHfre2gUVo7AN,4kYSro6naA4h99UJvo89HB
192,I Like It,Cardi B,253390,86,2018-04-06,https://p.scdn.co/mp3-preview/0f8734f51bb0a419959fdad3a0852621f9e6bc89?cid=80aa7a928c4541428fab1590b72d13b5,58q2HKrzhC3ozto2nDdN4z,4kYSro6naA4h99UJvo89HB
193,Money,Cardi B,183527,83,2018-10-23,https://p.scdn.co/mp3-preview/98ae39c7808d3c596f59e02311236f04f5201940?cid=80aa7a928c4541428fab1590b72d13b5,2GGMabyHXnJmjY6CXhhB2e,4kYSro6naA4h99UJvo89HB
194,Finesse - Remix; feat. Cardi B,Bruno Mars,217288,80,2017-12-20,https://p.scdn.co/mp3-preview/10fbdd7986417e30e3bbf06d3fa22efe1663b2ee?cid=80aa7a928c4541428fab1590b72d13b5,3Vo4wInECJQuz9BIBMOu8i,0du5cEVh5yTK9QJze8zA0C
195,MotorSport,Migos,303076,78,2018-01-26,,4wFjTWCunQFKtukqrNijEt,6oMuImdp5ZcFhWP0ESe6mG
196,Bodak Yellow,Cardi B,223712,78,2018-04-06,https://p.scdn.co/mp3-preview/cab6e91217590b37cc254585f3f951c5a5280375?cid=80aa7a928c4541428fab1590b72d13b5,6KBYefIoo7KydImq1uUQlL,4kYSro6naA4h99UJvo89HB
197,Be Careful,Cardi B,210787,74,2018-04-06,https://p.scdn.co/mp3-preview/befe3cd3011f62ef8520f40e197c59bff4b67c12?cid=80aa7a928c4541428fab1590b72d13b5,2Yl4OmDby9iitgNWZPwxkd,4kYSro6naA4h99UJvo89HB
198,Ring (feat. Kehlani),Cardi B,177139,74,2018-04-06,https://p.scdn.co/mp3-preview/276c750346704cbece771a2ee38d756fcbf1d5d3?cid=80aa7a928c4541428fab1590b72d13b5,5DfWF0jqMgZDCiu9zJENTA,4kYSro6naA4h99UJvo89HB
199,Backin' It Up (feat. Cardi B),Pardison Fontaine,190466,74,2018-09-20,https://p.scdn.co/mp3-preview/63080779f295ad8998aad07eaaaf2ac1a94ce86e?cid=80aa7a928c4541428fab1590b72d13b5,0PpfPNtQOOvbMNVJijTQj0,7Gkyjs2OYQpJdOvvmwIz2Z
200,Bartier Cardi (feat. 21 Savage),Cardi B,224284,74,2018-04-06,https://p.scdn.co/mp3-preview/d7287b5aa682a642ffba244e6410df7e8da21ee4?cid=80aa7a928c4541428fab1590b72d13b5,0dIoGTQXDh1wVnhIiSyYEa,4kYSro6naA4h99UJvo89HB
201,Man in the Box,Alice In Chains,284426,70,1990,https://p.scdn.co/mp3-preview/81f67f85eeee3a508839f1472ba9f0b892edec5c?cid=80aa7a928c4541428fab1590b72d13b5,6gZVQvQZOFpzIy3HblJ20F,64tNsm6TnZe2zpcMVMOoHL
202,Would?,Alice In Chains,206773,69,1992-01-01,https://p.scdn.co/mp3-preview/1a21c213ead8446fe9053ddc70dd4c66e5204562?cid=80aa7a928c4541428fab1590b72d13b5,5sFDReWLrZHLFZFjHsjUTS,64tNsm6TnZe2zpcMVMOoHL
203,Rooster,Alice In Chains,374333,67,1992-01-01,https://p.scdn.co/mp3-preview/28ceb0383cd9710e7e01f7a8fafd0c6e84973c5a?cid=80aa7a928c4541428fab1590b72d13b5,0wvIGFIgbyz4JNwQhZgTv2,64tNsm6TnZe2zpcMVMOoHL
204,Nutshell,Alice In Chains,259200,66,1994,https://p.scdn.co/mp3-preview/6e3ea9b236672f69ab09b3a3fd719d9e10075d36?cid=80aa7a928c4541428fab1590b72d13b5,2JuasWPUodaUxf5nwNpciQ,64tNsm6TnZe2zpcMVMOoHL
205,Them Bones,Alice In Chains,149466,63,1992-01-01,https://p.scdn.co/mp3-preview/2d7ef6644acd2336ddb7176b56c35f4935106416?cid=80aa7a928c4541428fab1590b72d13b5,4A065x9kJt955eGVqf813g,64tNsm6TnZe2zpcMVMOoHL
206,No Excuses,Alice In Chains,255573,62,1994,https://p.scdn.co/mp3-preview/b1dd1977653f3668f1f1451a7ad23b0eeca22587?cid=80aa7a928c4541428fab1590b72d13b5,4PtZE0h5oyPhCtPjg3NeYQ,64tNsm6TnZe2zpcMVMOoHL
207,Down In A Hole,Alice In Chains,338226,59,1992-01-01,https://p.scdn.co/mp3-preview/c7cf8537223ed0f8bac6bc56c5d305ab048ff337?cid=80aa7a928c4541428fab1590b72d13b5,7FRfYOql61DGDp9VPPe2qA,64tNsm6TnZe2zpcMVMOoHL
208,Heaven Beside You,Alice In Chains,327893,59,1995-10-30,https://p.scdn.co/mp3-preview/8c815683029b4a40fdf51958482a8b0a9faa164d?cid=80aa7a928c4541428fab1590b72d13b5,1DCdIWCE5UFiObCsTSpKFv,64tNsm6TnZe2zpcMVMOoHL
209,I Stay Away,Alice In Chains,254400,57,1994,https://p.scdn.co/mp3-preview/7ff42d232a700a6d1aac30067ce68ca2e418f698?cid=80aa7a928c4541428fab1590b72d13b5,6HnZsLUDrG3HTSbh8sq2u3,64tNsm6TnZe2zpcMVMOoHL
210,Rotten Apple,Alice In Chains,418466,55,1994,https://p.scdn.co/mp3-preview/fa551bc2919404063b24fec1490c2ac1c921d933?cid=80aa7a928c4541428fab1590b72d13b5,7Fm3NhbAYHvTQUhboim9FB,64tNsm6TnZe2zpcMVMOoHL
211,Head Hunter,Dance Gavin Dance,173500,62,2019-03-22,https://p.scdn.co/mp3-preview/0c81930574319ac93040ea6781f6c162ca0a84a3?cid=80aa7a928c4541428fab1590b72d13b5,5HllOy0J5LuH96EzMLGCPe,6guC9FqvlVboSKTI77NG2k
212,We Own The Night,Dance Gavin Dance,205706,62,2015-04-10,https://p.scdn.co/mp3-preview/f7c8928f6ef1e80504f7e028481c66a43c3c0435?cid=80aa7a928c4541428fab1590b72d13b5,4rc2WNOt2w8BHfQjBC8PO0,6guC9FqvlVboSKTI77NG2k
213,Son of Robot,Dance Gavin Dance,238984,60,2018-06-08,https://p.scdn.co/mp3-preview/b3c718abb889cba4a4238c8981c7418a814741c6?cid=80aa7a928c4541428fab1590b72d13b5,3ZH8mv5AfnCUY7pxbO52uu,6guC9FqvlVboSKTI77NG2k
214,Care,Dance Gavin Dance,265606,59,2018-06-08,https://p.scdn.co/mp3-preview/e8d826c7f4a56d6e1dc630ec01d0813b3e1059f9?cid=80aa7a928c4541428fab1590b72d13b5,73XEi2vkcuHWF2m9wiOfbu,6guC9FqvlVboSKTI77NG2k
215,Count Bassy,Dance Gavin Dance,245068,58,2018-06-08,https://p.scdn.co/mp3-preview/a28ea40577b8dc826352dea802bc47b6ed24ff05?cid=80aa7a928c4541428fab1590b72d13b5,3jITkO2u1H36DMiMAMJWHj,6guC9FqvlVboSKTI77NG2k
216,Chucky vs. The Giant Tortoise,Dance Gavin Dance,236253,57,2016-10-07,https://p.scdn.co/mp3-preview/426ddc795e2ad69ca6cfe2fadc5447479d2244b7?cid=80aa7a928c4541428fab1590b72d13b5,44Ssjb20kLO6FshLp0gNZE,6guC9FqvlVboSKTI77NG2k
217,Midnight Crusade,Dance Gavin Dance,209027,57,2018-06-08,https://p.scdn.co/mp3-preview/3f803cc6d7e5612613bc53be4580cdf8a903efb8?cid=80aa7a928c4541428fab1590b72d13b5,4sykUbPIpLYRfZk1ljZcpj,6guC9FqvlVboSKTI77NG2k
218,Inspire The Liars,Dance Gavin Dance,275253,56,2016-10-07,https://p.scdn.co/mp3-preview/7379a768855346f1bb825d59d3631af7905944c5?cid=80aa7a928c4541428fab1590b72d13b5,2DdluBZleLq30PlfUAqSD5,6guC9FqvlVboSKTI77NG2k
219,Death Of A Strawberry,Dance Gavin Dance,250973,56,2015-04-10,https://p.scdn.co/mp3-preview/a3bab2c85a055518ed1ab8d2229dcac175e24329?cid=80aa7a928c4541428fab1590b72d13b5,0ZcQUwVyXgpUepJsvgOYgk,6guC9FqvlVboSKTI77NG2k
220,Young Robot,Dance Gavin Dance,219080,56,2016-10-07,https://p.scdn.co/mp3-preview/8882c6da8c40db50fe1973a9ff4b3bec770b9d26?cid=80aa7a928c4541428fab1590b72d13b5,72Y5nO5FCZtq0w7T5JGbys,6guC9FqvlVboSKTI77NG2k
221,Love Me Less (feat. Quinn XCII),MAX,177669,79,2019-04-05,https://p.scdn.co/mp3-preview/62452b94cb148f412fc34bd965a5a13ea42970f7?cid=80aa7a928c4541428fab1590b72d13b5,2tOOcDDYkh0PSjr6GwPEAJ,1bqxdqvUtPWZri43cKHac8
222,Lights Down Low,MAX,223846,68,2016-04-08,https://p.scdn.co/mp3-preview/5bd9a17dbb33b05995c5d5c980d050478a7e8b22?cid=80aa7a928c4541428fab1590b72d13b5,5A6BJLZArq1MPjsnmcuk5f,1bqxdqvUtPWZri43cKHac8
223,Team,Noah Cyrus,215466,66,2018-05-11,https://p.scdn.co/mp3-preview/fb44a0c989f43aa622df67b369abfbfae8e27b0c?cid=80aa7a928c4541428fab1590b72d13b5,6C56edNssJGjkPi3BnrGwP,55fhWPvDiMpLnE4ZzNXZyW
224,Savage (feat. Flux Pavilion & MAX),Whethan,205333,65,2016-12-06,https://p.scdn.co/mp3-preview/a513eb2f151121279feb423f6a7d3b7ed8c4590c?cid=80aa7a928c4541428fab1590b72d13b5,0kD586ste6xyDRqUYhVlCh,0vqJkZ0RpLZixt3lTmD8vP
225,Beautiful Creatures (feat. MAX),ILLENIUM,240508,65,2017-09-21,https://p.scdn.co/mp3-preview/1e0a65e084ffa72af52ff111cd2f06587f2f274d?cid=80aa7a928c4541428fab1590b72d13b5,4pWawf1Rq4qHDv4Ktqjg2D,45eNHdiiabvmbp4erw26rg
226,Satisfied (feat. MAX),Galantis,155939,64,2018-07-13,https://p.scdn.co/mp3-preview/3678e4ba0eb8113d4251a3df6821560c82f20c4b?cid=80aa7a928c4541428fab1590b72d13b5,57QXXEBy5apjgxsyXSb8YE,4sTQVOfp9vEMCemLw50sbu
